CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,USER_ID,NAME,CITY,GENDER
U007374,-133,2,406.44,4,3,2,432,Loyal Customers,U007374,Cameron Quinn,Port Carrie,Female
U007375,233,2,472.39,1,3,2,132,At Risk,U007375,Nancy Bass,Travisfurt,Other
U007376,326,2,794.21,1,3,3,133,At Risk,U007376,Raymond Kelley,North Danielmouth,Male
U007377,186,3,739.22,2,4,3,243,At Risk,U007377,Audrey Ramos,Jacobville,Other
U007378,-26,1,393.45,3,2,2,322,Need Attention,U007378,Natalie Lee,North Dana,Other
U007379,215,2,137.55,2,3,1,231,At Risk,U007379,Jennifer Huang,Martinezfort,Male
U007380,38,1,145.87,3,2,1,321,Need Attention,U007380,Eric Wilson,Stantonmouth,Female
U007382,-111,2,642.58,4,3,2,432,Loyal Customers,U007382,Manuel Bailey,Port Tyler,Female
U007383,44,4,2151.02,3,5,4,354,Need Attention,U007383,Daniel Spencer,Johnsonbury,Male
U007385,-295,1,55.28,5,2,1,521,Potential Loyalists,U007385,Felicia Porter,Olsonton,Other
U007386,-84,3,2968.79,4,4,5,445,Loyal Customers,U007386,George Roth,West Willie,Male
U007387,-82,5,4939.41,4,5,5,455,Loyal Customers,U007387,Ashley Ball,Ashleyland,Male
U007388,283,1,437.3,1,2,2,122,Hibernating,U007388,Jonathan Smith,Cynthiashire,Other
U007390,186,1,442.31,2,2,2,222,Hibernating,U007390,Mark Shelton,North Jonathan,Other
U007391,-238,4,1898.28,5,5,4,554,Champions,U007391,Linda Gonzalez,West Aliciaton,Male
U007392,189,4,3284.6,2,5,5,255,At Risk,U007392,Andrew Vasquez,New Yolandaside,Female
U007393,94,2,2247.25,3,3,4,334,Need Attention,U007393,Maria Chen,East Abigail,Female
U007394,-237,4,1942.52,5,5,4,554,Champions,U007394,Patricia Pittman,Mooreside,Female
U007395,4,3,1648.52,3,4,4,344,Need Attention,U007395,Tracy Kirby,Johnfurt,Female
U007396,214,3,1844.4,2,4,4,244,At Risk,U007396,Sean Townsend,Johnchester,Male
U007397,-66,2,158.16,4,3,1,431,Loyal Customers,U007397,Ernest Richards,Scottfort,Male
U007398,137,1,120.82,2,2,1,221,Hibernating,U007398,Tonya Smith,Christopherside,Female
U007399,104,2,4143.07,2,3,5,235,At Risk,U007399,Amy Everett,Stewartside,Other
U007400,-296,4,2151.93,5,5,4,554,Champions,U007400,Rose Vega,Lake Christine,Other
U007401,201,1,55.25,2,2,1,221,Hibernating,U007401,David Sweeney,Lake Robert,Male
U007402,43,2,544.3,3,3,2,332,Need Attention,U007402,Jennifer Park,North Teresa,Female
U007403,343,3,844.37,1,4,3,143,At Risk,U007403,Brittney Summers,Davisborough,Male
U007404,274,1,19.35,1,2,1,121,Hibernating,U007404,Vanessa Hawkins,Kennedyshire,Female
U007405,69,3,1938.38,3,4,4,344,Need Attention,U007405,Erik Reynolds,Lamchester,Female
U007406,-271,3,2429.82,5,4,5,545,Champions,U007406,Brandon Harris,Hamiltonburgh,Other
U007407,-312,1,1513.74,5,2,4,524,Potential Loyalists,U007407,Barbara Harris,Lake Scottfurt,Other
U007408,228,1,150.08,1,2,1,121,Hibernating,U007408,Karen Morgan,Troybury,Other
U007409,93,3,2237.33,3,4,4,344,Need Attention,U007409,Brittany Baker,West Corey,Male
U007410,37,4,849.96,3,5,3,353,Need Attention,U007410,Jason Morrow,Port Deannatown,Other
U007411,162,2,1173.49,2,3,3,233,At Risk,U007411,Jenna Walker,North Zachary,Other
U007412,-110,2,2343.13,4,3,5,435,Loyal Customers,U007412,Amanda Smith,Randallside,Male
U007413,-78,2,244.6,4,3,1,431,Loyal Customers,U007413,Brittany Ortiz,Sanchezview,Male
U007414,-86,4,1906.96,4,5,4,454,Loyal Customers,U007414,Amanda Baker,Lake Tara,Male
U007415,68,2,482.13,3,3,2,332,Need Attention,U007415,Derek Atkinson,Oliviastad,Other
U007416,143,3,597.33,2,4,2,242,At Risk,U007416,Jose Alexander,Longchester,Female
U007417,66,2,2160.71,3,3,4,334,Need Attention,U007417,Christy Sandoval,West Andrew,Other
U007418,137,2,388.43,2,3,2,232,At Risk,U007418,Kimberly Williams,Benjaminfurt,Female
U007419,116,2,243.73,2,3,1,231,At Risk,U007419,Benjamin Petersen,Port Sabrina,Male
U007420,16,1,977.37,3,2,3,323,Need Attention,U007420,Danielle Mccullough,New Jordanmouth,Other
U007421,-227,1,152.24,5,2,1,521,Potential Loyalists,U007421,Rachel Young,Jonesbury,Other
U007422,-285,3,437.38,5,4,2,542,Loyal Customers,U007422,Virginia Graham,Brewerton,Female
U007423,177,1,174.51,2,2,1,221,Hibernating,U007423,Christina Kirby,Langland,Other
U007424,-169,2,760.68,4,3,3,433,Loyal Customers,U007424,Patrick Richards,Patrickburgh,Other
U007425,175,2,306.41,2,3,2,232,At Risk,U007425,Teresa Cochran,Gregorymouth,Other
U007426,-138,2,433.21,4,3,2,432,Loyal Customers,U007426,Stephen Santiago,Angelachester,Male
U007427,356,3,2177.31,1,4,4,144,At Risk,U007427,Julie Rodriguez,Port Nicholas,Female
U007428,-305,1,1266.58,5,2,4,524,Potential Loyalists,U007428,Leroy Dorsey,North Michellestad,Other
U007429,240,1,54.65,1,2,1,121,Hibernating,U007429,Allison Noble,Rhondabury,Female
U007430,-312,3,4070.09,5,4,5,545,Champions,U007430,Cesar Booth,East Annaland,Male
U007431,168,2,483.58,2,3,2,232,At Risk,U007431,Crystal Berry,South Aaron,Male
U007432,-238,4,2428.16,5,5,5,555,Champions,U007432,Jessica Savage,East Elizabeth,Female
U007433,-195,1,521.5,5,2,2,522,Potential Loyalists,U007433,Mary Hernandez,East Josephton,Other
U007434,248,4,3422.23,1,5,5,155,At Risk,U007434,Devin Nelson,Williamsfurt,Other
U007435,-210,2,1110.07,5,3,3,533,Loyal Customers,U007435,Melissa Cohen,Lake Michelleburgh,Male
U007436,187,2,566.1,2,3,2,232,At Risk,U007436,Michelle Thompson,Port Kristinaview,Male
U007437,163,3,1233.62,2,4,3,243,At Risk,U007437,Brandon Booker,Griffithberg,Male
U007438,193,2,542.77,2,3,2,232,At Risk,U007438,Frederick Frazier,New Alicia,Male
U007439,-260,2,2266.36,5,3,5,535,Loyal Customers,U007439,Tracy Stewart,South Amy,Other
U007440,16,1,75.1,3,2,1,321,Need Attention,U007440,Barry Hickman,South Kristinemouth,Male
U007441,13,2,716.26,3,3,3,333,Need Attention,U007441,Tamara Perez,South Charlotte,Female
U007442,188,4,707.73,2,5,3,253,At Risk,U007442,Shelby Mata,Jamesland,Female
U007443,-146,3,539.23,4,4,2,442,Loyal Customers,U007443,Mary White,New Elizabethborough,Female
U007444,-53,2,242.78,4,3,1,431,Loyal Customers,U007444,James Bush,Michaelberg,Other
U007445,315,3,3117.05,1,4,5,145,At Risk,U007445,Diana Brown,Lake Shannonfurt,Female
U007446,-26,2,1159.52,3,3,3,333,Need Attention,U007446,John Chen,Kellyton,Female
U007447,195,1,33.0,2,2,1,221,Hibernating,U007447,Tonya Jackson,Carrilloside,Other
U007448,-203,1,338.25,5,2,2,522,Potential Loyalists,U007448,Laura Richards,Tracyburgh,Male
U007449,196,1,317.71,2,2,2,222,Hibernating,U007449,Cynthia Townsend,North Ellenborough,Male
U007450,35,1,699.66,3,2,3,323,Need Attention,U007450,Mckenzie Rodriguez,North Kendra,Male
U007451,-263,1,1752.52,5,2,4,524,Potential Loyalists,U007451,James Chung,Danielhaven,Male
U007452,-239,3,828.81,5,4,3,543,Loyal Customers,U007452,Ethan Richardson,Lake Juan,Male
U007453,-27,3,311.45,3,4,2,342,Need Attention,U007453,Michael Lowe,New Timothyshire,Other
U007454,37,1,1136.5,3,2,3,323,Need Attention,U007454,Elizabeth Moore,Anaborough,Female
U007455,-232,3,806.03,5,4,3,543,Loyal Customers,U007455,Jeanne Perez,Larryfurt,Male
U007456,-85,3,959.22,4,4,3,443,Loyal Customers,U007456,Joseph Hernandez,Toddview,Female
U007457,96,4,1558.3,3,5,4,354,Need Attention,U007457,Eric Mosley,North Sylviachester,Female
U007458,-258,2,3892.32,5,3,5,535,Loyal Customers,U007458,Carrie Acosta,North Ethan,Female
U007460,-38,1,215.27,3,2,1,321,Need Attention,U007460,Kim Porter,Port John,Male
U007463,-283,1,74.06,5,2,1,521,Potential Loyalists,U007463,Kevin Conley,Wilsonborough,Male
U007464,148,1,434.67,2,2,2,222,Hibernating,U007464,Douglas Young,Lake Kathy,Male
U007465,-241,4,5583.6,5,5,5,555,Champions,U007465,Jeremy Watkins,Josephfurt,Other
U007466,-83,1,100.7,4,2,1,421,Potential Loyalists,U007466,Donald Spencer,New Sarahport,Other
U007467,-259,2,823.31,5,3,3,533,Loyal Customers,U007467,Thomas Sheppard,Cohenburgh,Female
U007468,139,2,1089.72,2,3,3,233,At Risk,U007468,Tyrone Carter,Loriberg,Female
U007470,-151,3,2033.1,4,4,4,444,Loyal Customers,U007470,Angela Marks,Leahland,Female
U007471,-233,1,738.47,5,2,3,523,Potential Loyalists,U007471,James Lewis,Rowlandland,Male
U007472,72,2,566.34,3,3,2,332,Need Attention,U007472,Jimmy Cochran,Andersonshire,Other
U007474,-108,3,2624.21,4,4,5,445,Loyal Customers,U007474,Dominique Mclaughlin,Tashaville,Male
U007475,299,1,519.21,1,2,2,122,Hibernating,U007475,Aaron Wilson,Kevinside,Male
U007476,359,1,377.51,1,2,2,122,Hibernating,U007476,Richard Newman,North Brandonside,Other
U007478,-50,1,133.96,4,2,1,421,Potential Loyalists,U007478,Steven Davila,Port Brendaberg,Other
U007479,-149,3,2831.85,4,4,5,445,Loyal Customers,U007479,Sherry Bryant,Lowerytown,Other
U007480,-316,3,1067.69,5,4,3,543,Loyal Customers,U007480,Edwin Warner,Brandymouth,Other
U007481,96,2,241.78,3,3,1,331,Need Attention,U007481,Tammy Brown,Gregoryview,Male
U007482,155,3,1385.6,2,4,4,244,At Risk,U007482,Heather Wade,Jamesfurt,Male
U007483,73,3,7652.72,3,4,5,345,Need Attention,U007483,Kim Gallagher,North Anthony,Male
U007484,336,4,6426.19,1,5,5,155,At Risk,U007484,Kimberly Jackson,Port Mariafurt,Male
U007485,-193,1,122.69,5,2,1,521,Potential Loyalists,U007485,Stephanie Hunt,Lake William,Male
U007488,-240,6,3407.74,5,5,5,555,Champions,U007488,Jason Duncan,West Charlene,Male
U007489,-298,2,848.42,5,3,3,533,Loyal Customers,U007489,William Hampton,Russoland,Male
U007490,-81,2,3319.05,4,3,5,435,Loyal Customers,U007490,Jose Ramirez,West Robert,Male
U007491,98,3,512.97,2,4,2,242,At Risk,U007491,Paula Terry,North Natasha,Other
U007493,-30,4,1896.68,3,5,4,354,Need Attention,U007493,Danielle Fernandez,Michelefurt,Other
U007494,276,2,2567.71,1,3,5,135,At Risk,U007494,James Luna,Robertmouth,Female
U007495,-312,1,194.1,5,2,1,521,Potential Loyalists,U007495,Christopher Adams,Port Andrew,Female
U007496,-291,1,36.2,5,2,1,521,Potential Loyalists,U007496,Christopher Jackson,Ashleyville,Male
U007497,13,2,1554.39,3,3,4,334,Need Attention,U007497,Wendy Schneider,Samanthachester,Male
U007498,47,3,505.76,3,4,2,342,Need Attention,U007498,Tamara Foster,Garnerchester,Male
U007499,283,4,1098.22,1,5,3,153,At Risk,U007499,Christopher Lee,West Michaeltown,Female
U007500,34,3,6708.41,3,4,5,345,Need Attention,U007500,Juan Holmes,Larsonborough,Male
U007501,-42,1,62.4,4,2,1,421,Potential Loyalists,U007501,Shannon Mayer,Shawberg,Male
U007502,104,3,850.71,2,4,3,243,At Risk,U007502,Walter Page,South Nicole,Other
U007503,25,1,1126.46,3,2,3,323,Need Attention,U007503,Christopher Rich,Kevintown,Female
U007504,-29,2,1042.46,3,3,3,333,Need Attention,U007504,Penny Weiss,Port Dustinfort,Other
U007506,-19,1,1063.49,3,2,3,323,Need Attention,U007506,Kyle Elliott,West Gregoryview,Other
U007507,92,2,358.58,3,3,2,332,Need Attention,U007507,Lori Herrera,East Annette,Other
U007508,80,1,598.96,3,2,2,322,Need Attention,U007508,Michelle Lyons,North Theodore,Other
U007509,-81,1,207.25,4,2,1,421,Potential Loyalists,U007509,Brooke Walsh,Josephbury,Other
U007510,-31,3,178.94,3,4,1,341,Need Attention,U007510,Christopher Oneal,Port Deanna,Other
U007512,-179,4,332.07,4,5,2,452,Loyal Customers,U007512,Tony Nguyen,Lake Jason,Female
U007513,357,1,535.17,1,2,2,122,Hibernating,U007513,Robert Palmer,Port Jonathanfurt,Other
U007514,6,2,1809.79,3,3,4,334,Need Attention,U007514,Michelle Bennett,North Brandihaven,Other
U007515,68,1,1510.66,3,2,4,324,Need Attention,U007515,Pamela Young,Davidland,Female
U007516,132,3,917.32,2,4,3,243,At Risk,U007516,Heather Ramirez,Camposfort,Male
U007517,-240,2,850.0,5,3,3,533,Loyal Customers,U007517,Michael Mueller,Gordonchester,Male
U007518,246,5,2703.93,1,5,5,155,At Risk,U007518,Kenneth Burns,New Krystal,Female
U007520,256,3,481.8,1,4,2,142,At Risk,U007520,Tony Figueroa,Stephaniefort,Female
U007521,-205,5,1452.11,5,5,4,554,Champions,U007521,Stephen Knight,Lake John,Female
U007522,-107,4,1105.8,4,5,3,453,Loyal Customers,U007522,David Estrada,Marktown,Male
U007525,-175,4,2131.95,4,5,4,454,Loyal Customers,U007525,William Browning,North Jeffreyside,Male
U007526,186,2,658.48,2,3,2,232,At Risk,U007526,Christina Alvarez,North Brianna,Female
U007527,-305,1,119.32,5,2,1,521,Potential Loyalists,U007527,Ricky Thomas,Lake Raymond,Female
U007528,348,3,141.88,1,4,1,141,At Risk,U007528,Timothy Davis,West Phillipberg,Male
U007529,339,3,2069.61,1,4,4,144,At Risk,U007529,Deborah Brown,Ashleyview,Male
U007530,2,3,1244.15,3,4,3,343,Need Attention,U007530,Crystal Robles,South Roger,Other
U007531,142,2,849.94,2,3,3,233,At Risk,U007531,Katrina Keith,Coleton,Female
U007532,214,5,3074.07,2,5,5,255,At Risk,U007532,Robert Ortiz,New Matthew,Female
U007533,259,1,847.34,1,2,3,123,Hibernating,U007533,Sherri Johnson,Jasonville,Other
U007534,-210,2,454.58,5,3,2,532,Loyal Customers,U007534,Brian George,South Jessica,Female
U007535,104,2,813.32,2,3,3,233,At Risk,U007535,David Greene,Halebury,Other
U007536,347,4,1523.45,1,5,4,154,At Risk,U007536,Travis Mcdonald,Lake Lisa,Male
U007537,-73,1,753.47,4,2,3,423,Potential Loyalists,U007537,Kenneth Higgins,West Jamesshire,Other
U007538,-56,3,2483.35,4,4,5,445,Loyal Customers,U007538,Wanda Saunders,Michaelmouth,Male
U007541,-284,3,2386.54,5,4,5,545,Champions,U007541,Alison Patterson,New Timothy,Male
U007542,96,2,501.34,3,3,2,332,Need Attention,U007542,Dana Oliver,West Tanya,Other
U007543,-296,2,397.33,5,3,2,532,Loyal Customers,U007543,Amanda Kelly,New Victor,Other
U007544,330,3,1240.81,1,4,3,143,At Risk,U007544,Angel White,North Jared,Other
U007545,-112,2,190.36,4,3,1,431,Loyal Customers,U007545,Kim Watson,Sheltonville,Other
U007547,-289,3,2302.82,5,4,5,545,Champions,U007547,Amy Pierce,Tamaraville,Female
U007548,247,2,3346.86,1,3,5,135,At Risk,U007548,Andrea Phillips,Anthonyborough,Other
U007549,-123,1,2599.42,4,2,5,425,Potential Loyalists,U007549,Matthew Dodson,Leetown,Other
U007550,279,4,3629.41,1,5,5,155,At Risk,U007550,Nancy Cross,Herreraborough,Other
U007551,196,3,833.14,2,4,3,243,At Risk,U007551,Sean Henderson,Lake Renee,Other
U007552,-24,2,140.83,3,3,1,331,Need Attention,U007552,Nathan Harrison,South Lindsey,Female
U007553,-81,3,2389.49,4,4,5,445,Loyal Customers,U007553,Jeanne Munoz,Angelaborough,Female
U007554,-31,6,1483.12,3,5,4,354,Need Attention,U007554,Jeffrey Williams,Port April,Other
U007555,156,4,1798.58,2,5,4,254,At Risk,U007555,Bruce Peters,Leeland,Female
U007556,355,1,71.01,1,2,1,121,Hibernating,U007556,John West,Lake Anthonyport,Female
U007557,186,1,64.74,2,2,1,221,Hibernating,U007557,Mary Ray,North Megan,Other
U007558,190,4,965.52,2,5,3,253,At Risk,U007558,Mary Miller,Port Matthewberg,Other
U007559,-54,1,207.01,4,2,1,421,Potential Loyalists,U007559,Kathy Bean,Port Cassandraside,Other
U007560,43,2,972.98,3,3,3,333,Need Attention,U007560,Kimberly Strong,Annaside,Female
U007561,1,5,4691.55,3,5,5,355,Need Attention,U007561,Kelly Evans,Sethburgh,Male
U007562,-35,1,315.02,3,2,2,322,Need Attention,U007562,Jason Jackson,Laurenberg,Other
U007563,-156,1,38.31,4,2,1,421,Potential Loyalists,U007563,Michelle Luna,Palmermouth,Other
U007564,-74,2,996.49,4,3,3,433,Loyal Customers,U007564,Lauren Williams,Muellershire,Female
U007565,-146,2,825.2,4,3,3,433,Loyal Customers,U007565,Courtney Dunn,Velazquezburgh,Other
U007566,157,4,2656.66,2,5,5,255,At Risk,U007566,Gregory Davis,Lake Richardmouth,Other
U007567,252,2,5223.79,1,3,5,135,At Risk,U007567,Dawn Ho,Port Michelleton,Other
U007568,-59,1,546.73,4,2,2,422,Potential Loyalists,U007568,Crystal Atkins,Amberport,Female
U007569,335,2,4414.86,1,3,5,135,At Risk,U007569,Travis Hernandez,Port Deborah,Female
U007570,245,2,505.0,1,3,2,132,At Risk,U007570,William Warner,West Donna,Male
U007571,156,1,814.91,2,2,3,223,Hibernating,U007571,Jasmin Hoffman,West Kristinmouth,Other
U007572,42,1,894.33,3,2,3,323,Need Attention,U007572,Andrew Munoz,Lindseymouth,Male
U007573,-233,1,39.87,5,2,1,521,Potential Loyalists,U007573,Brittney Martin,Manningchester,Other
U007574,-137,2,384.17,4,3,2,432,Loyal Customers,U007574,Lisa Rodriguez,West Bryanbury,Female
U007575,220,1,98.52,2,2,1,221,Hibernating,U007575,Kelli Perry,Shawnmouth,Male
U007576,-51,2,2582.13,4,3,5,435,Loyal Customers,U007576,Jacqueline Cox,Martinezmouth,Male
U007577,-271,1,1298.89,5,2,4,524,Potential Loyalists,U007577,Michael Diaz,Dayland,Male
U007578,-293,2,3831.14,5,3,5,535,Loyal Customers,U007578,Alex Decker,West Robert,Male
U007579,74,1,381.83,3,2,2,322,Need Attention,U007579,Shannon Richardson,Shawnchester,Female
U007580,-90,1,192.29,4,2,1,421,Potential Loyalists,U007580,April Brooks,New Jessicamouth,Other
U007581,182,1,529.31,2,2,2,222,Hibernating,U007581,Brooke Gray,Grayshire,Male
U007582,-187,1,1471.05,5,2,4,524,Potential Loyalists,U007582,Nichole Murphy,Wendybury,Other
U007583,133,4,3880.71,2,5,5,255,At Risk,U007583,Darin Sloan,Port Elizabethton,Male
U007584,-261,3,618.46,5,4,2,542,Loyal Customers,U007584,Laura Sanchez,Robertsonshire,Other
U007585,184,2,3466.31,2,3,5,235,At Risk,U007585,Robert Sullivan,Port Michaelbury,Female
U007586,307,3,2911.49,1,4,5,145,At Risk,U007586,Wendy Burnett,West Jamesfurt,Female
U007587,-133,3,3548.54,4,4,5,445,Loyal Customers,U007587,Levi Duncan,Jonathanfurt,Male
U007588,-318,1,144.9,5,2,1,521,Potential Loyalists,U007588,Jorge Taylor,New Cherylton,Female
U007589,363,1,2136.3,1,2,4,124,Hibernating,U007589,Jason Shields,Port Matthewside,Female
U007590,-180,2,1122.03,4,3,3,433,Loyal Customers,U007590,Antonio Smith,New Barbara,Other
U007591,307,3,198.67,1,4,1,141,At Risk,U007591,Donald Parker,Duncanmouth,Other
U007592,83,2,874.84,3,3,3,333,Need Attention,U007592,Stephanie Robinson,South Johnhaven,Male
U007593,157,2,724.76,2,3,3,233,At Risk,U007593,Ernest Larsen,North Matthew,Male
U007594,172,3,6851.26,2,4,5,245,At Risk,U007594,Angel Pruitt,Katrinaville,Other
U007595,265,2,645.9,1,3,2,132,At Risk,U007595,Lisa Mendez,New Jimmy,Male
U007596,-207,5,1311.35,5,5,4,554,Champions,U007596,Danielle Poole,Port Derekmouth,Other
U007597,66,3,2930.06,3,4,5,345,Need Attention,U007597,Brenda Mitchell,West Daniel,Female
U007598,158,7,1563.04,2,5,4,254,At Risk,U007598,Caitlin Graham,Jasonland,Female
U007599,1,2,1142.65,3,3,3,333,Need Attention,U007599,Victor Harrison,East Markhaven,Male
U007601,-20,2,1137.95,3,3,3,333,Need Attention,U007601,Natalie Snyder,Bryanside,Female
U007602,193,2,1794.98,2,3,4,234,At Risk,U007602,Lauren Jones,Padillaside,Other
U007603,20,2,1623.17,3,3,4,334,Need Attention,U007603,Donna Smith,Carlsonland,Other
U007604,-207,1,261.22,5,2,1,521,Potential Loyalists,U007604,Michael Roberts,Stanleyshire,Female
U007605,196,5,2696.68,2,5,5,255,At Risk,U007605,Ashley Nolan,North Valerieside,Male
U007607,-289,2,230.64,5,3,1,531,Loyal Customers,U007607,Ariel Hutchinson,West Michaelfort,Other
U007608,93,1,293.92,3,2,2,322,Need Attention,U007608,Amanda Smith,Port John,Female
U007609,-234,1,395.06,5,2,2,522,Potential Loyalists,U007609,Alexander Roberson,North Edward,Female
U007610,349,2,489.93,1,3,2,132,At Risk,U007610,Victoria Gonzalez,Shannonbury,Female
U007611,92,3,1599.43,3,4,4,344,Need Attention,U007611,Kathy Green,Port Daniel,Other
U007613,1,4,2132.97,3,5,4,354,Need Attention,U007613,Norman Chambers,Adamsland,Other
U007614,22,1,124.34,3,2,1,321,Need Attention,U007614,Jason Simon,Alisonport,Male
U007615,291,2,689.62,1,3,3,133,At Risk,U007615,Matthew Parks,Meganbury,Male
U007616,28,1,129.49,3,2,1,321,Need Attention,U007616,Danielle Ruiz,North Scotthaven,Male
U007617,95,4,663.09,3,5,2,352,Need Attention,U007617,Lori Davis,Lake Jill,Female
U007618,92,2,943.53,3,3,3,333,Need Attention,U007618,Amanda Weber,Darrenchester,Female
U007619,220,2,2451.18,2,3,5,235,At Risk,U007619,Chris Brown,East Zacharyburgh,Other
U007620,-87,2,1944.55,4,3,4,434,Loyal Customers,U007620,Eric Townsend,Port Joshua,Female
U007621,-244,1,141.4,5,2,1,521,Potential Loyalists,U007621,Sara Hughes,Amyberg,Female
U007622,-99,1,26.74,4,2,1,421,Potential Loyalists,U007622,Dustin Cardenas,Port William,Male
U007623,181,1,1894.36,2,2,4,224,Hibernating,U007623,Michael Morales,Hensonhaven,Other
U007625,34,5,3993.86,3,5,5,355,Need Attention,U007625,Jane Mclaughlin,North Toniborough,Female
U007626,-57,4,1518.39,4,5,4,454,Loyal Customers,U007626,Casey Lopez,East Richardmouth,Male
U007627,-151,3,2355.45,4,4,5,445,Loyal Customers,U007627,Gabrielle Rivera,East William,Other
U007628,138,3,2379.51,2,4,5,245,At Risk,U007628,Alyssa Clark,North Danielleshire,Female
U007629,-94,2,4050.86,4,3,5,435,Loyal Customers,U007629,Randy Russo,West Johnton,Other
U007631,-43,1,2702.6,4,2,5,425,Potential Loyalists,U007631,Nathan Graves,East Michaelmouth,Female
U007632,43,3,1200.83,3,4,3,343,Need Attention,U007632,Summer Cordova,Hernandezport,Female
U007633,122,3,2162.49,2,4,4,244,At Risk,U007633,Christopher Hayes,Medinaborough,Other
U007634,-201,3,1304.31,5,4,4,544,Champions,U007634,Jesus Brown,East Michaelberg,Male
U007635,-278,1,130.87,5,2,1,521,Potential Loyalists,U007635,Adam Kerr,Lake Tracytown,Other
U007637,2,3,965.55,3,4,3,343,Need Attention,U007637,Jennifer Pierce,Piercestad,Other
U007638,-145,5,1255.05,4,5,3,453,Loyal Customers,U007638,Micheal Byrd,Johnsonmouth,Other
U007639,-18,4,4775.25,3,5,5,355,Need Attention,U007639,Rachel Pruitt,Port Barbaramouth,Other
U007640,48,1,261.37,3,2,1,321,Need Attention,U007640,Gregory Peck,Jacksonside,Female
U007642,-308,2,360.76,5,3,2,532,Loyal Customers,U007642,Joseph Holt,Kennethchester,Other
U007643,-283,1,370.92,5,2,2,522,Potential Loyalists,U007643,Eric Schroeder,Reidshire,Male
U007644,47,1,390.56,3,2,2,322,Need Attention,U007644,Seth Tate,North Dawnton,Male
U007645,93,2,435.47,3,3,2,332,Need Attention,U007645,Michelle Horne,South Joshuahaven,Other
U007647,121,1,120.78,2,2,1,221,Hibernating,U007647,Logan Diaz,Jonesmouth,Female
U007649,272,1,1049.28,1,2,3,123,Hibernating,U007649,Micheal Woods,North Carmenmouth,Male
U007650,193,1,322.08,2,2,2,222,Hibernating,U007650,Kimberly Dixon,Kayleemouth,Male
U007651,184,2,197.58,2,3,1,231,At Risk,U007651,Dana Ramirez,Mcintyrechester,Female
U007652,135,1,1034.57,2,2,3,223,Hibernating,U007652,Rita Young,New James,Male
U007653,-202,2,2043.91,5,3,4,534,Loyal Customers,U007653,Maria Noble,Port Anthony,Female
U007654,155,2,915.32,2,3,3,233,At Risk,U007654,Keith Day,Phillipburgh,Female
U007655,-220,1,278.74,5,2,2,522,Potential Loyalists,U007655,Vincent Hardy,West Kerri,Other
U007656,196,2,800.02,2,3,3,233,At Risk,U007656,Taylor Jackson,Justinfort,Other
U007660,234,3,1063.93,1,4,3,143,At Risk,U007660,Matthew Franklin,Lake Melissa,Female
U007661,200,2,207.0,2,3,1,231,At Risk,U007661,Leah Hill,Khanfurt,Male
U007662,273,1,1315.38,1,2,4,124,Hibernating,U007662,Tammie Morales,Christopherbury,Other
U007663,-114,5,1620.64,4,5,4,454,Loyal Customers,U007663,Bonnie Rodriguez,Makaylaport,Male
U007664,-155,2,244.78,4,3,1,431,Loyal Customers,U007664,Kenneth Tate,Bonniemouth,Female
U007665,-104,3,4651.15,4,4,5,445,Loyal Customers,U007665,Sarah Richardson,Parkerville,Other
U007666,-302,3,289.13,5,4,2,542,Loyal Customers,U007666,Alexander Taylor,Pacehaven,Female
U007667,95,4,1183.52,3,5,3,353,Need Attention,U007667,Norman Stewart,West Caitlinhaven,Other
U007668,236,1,70.13,1,2,1,121,Hibernating,U007668,Cassie Wilson,Jessicachester,Male
U007669,-52,2,376.75,4,3,2,432,Loyal Customers,U007669,Tamara Williams,East Jonathan,Female
U007670,-120,3,1231.21,4,4,3,443,Loyal Customers,U007670,Laura Waters,Rebeccamouth,Female
U007671,-182,1,1653.07,5,2,4,524,Potential Loyalists,U007671,Kenneth Morris,West Richardport,Male
U007672,219,3,930.57,2,4,3,243,At Risk,U007672,Jim Burns,North Cody,Female
U007673,-208,3,529.38,5,4,2,542,Loyal Customers,U007673,Donald Perry,Vazquezburgh,Male
U007674,-82,1,531.46,4,2,2,422,Potential Loyalists,U007674,Shelby Torres,West Andremouth,Female
U007675,0,3,1645.61,3,4,4,344,Need Attention,U007675,Caitlin Lam,Port Ashley,Female
U007676,-174,3,4167.17,4,4,5,445,Loyal Customers,U007676,Amanda Townsend,Robertstad,Female
U007677,62,1,44.02,3,2,1,321,Need Attention,U007677,Beverly Miller,North Scott,Male
U007679,-31,2,135.89,3,3,1,331,Need Attention,U007679,David Webb,Mooremouth,Female
U007680,-299,3,2249.69,5,4,4,544,Champions,U007680,Jennifer Vazquez,East Sherryport,Male
U007681,231,3,586.62,1,4,2,142,At Risk,U007681,Greg Nguyen,West Vincentville,Male
U007682,276,4,4648.61,1,5,5,155,At Risk,U007682,Madison Guerrero,East Aaronville,Female
U007683,313,3,152.0,1,4,1,141,At Risk,U007683,Jonathan Thomas,West Carlafurt,Male
U007684,8,1,396.98,3,2,2,322,Need Attention,U007684,Dawn Edwards,Matthewfurt,Male
U007685,255,2,256.93,1,3,1,131,At Risk,U007685,Donald Waters,East Nathanielberg,Male
U007686,-75,1,107.38,4,2,1,421,Potential Loyalists,U007686,Beverly Beasley,Port Alexander,Female
